PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,P1,P2,P3_1,P3_2,P3_3,P3_4,P3_5,P3_6,P3_7,P3_8,P3_9,P3_10,P3_11,P4_1,P4_2,P4_3,P4_4,P4_5,P4_6,P4_7,P4_8,P4_9,P4_10,P5_1,P5_2,P5_3,P5_4,P5_5,P5_6,P5_7,P5_8,P5_9,P5_10,P5_11,P5_12,TIPO,FAC_MOD
1022,5,11A206,14,40563,4,1,0,01,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,9,9,9,8,8,8,8,8,8,8,8,8,1,33265
1022,5,11A206,14,40563,3,1,0,01,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,8,9,9,9,9,9,7,9,9,9,6,0,1,16632
1022,5,11A206,14,40563,2,1,0,01,8,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,2,0,0,8,8,8,8,8,8,7,8,8,8,6,5,1,8316
1022,4,12A217,14,40584,4,1,0,03,8,10,10,10,10,10,10,10,10,10,8,9,9,10,9,10,10,10,0,0,0,0,0,9,10,10,10,10,10,8,10,9,9,7,9,1,38457
1022,4,12A217,14,40584,2,1,0,01,8,8,8,8,10,8,8,8,9,8,6,8,8,7,8,7,7,8,3,0,2,2,0,8,8,8,8,8,7,0,8,8,8,8,0,1,19228
1022,4,12A217,14,40585,2,1,0,02,10,9,10,10,10,10,10,10,10,10,10,9,7,10,7,7,8,9,0,2,2,1,1,10,10,10,10,10,10,5,10,10,10,8,8,1,16224
1022,4,12A217,14,40585,1,1,0,01,7,7,7,5,7,8,8,8,8,9,8,8,6,8,8,9,8,9,2,1,0,1,0,9,9,9,9,9,9,5,7,10,7,7,7,1,32448
1022,4,12A217,14,40585,3,1,0,01,8,6,8,8,8,7,8,8,7,8,7,7,6,8,7,6,7,6,2,1,2,3,2,7,7,8,6,7,7,5,7,8,6,5,6,1,24336
1022,4,13A217,14,40587,3,1,0,02,9,10,9,9,10,9,9,9,9,9,8,8,2,7,6,5,7,5,3,3,5,3,1,8,9,8,10,8,8,0,9,7,9,0,0,1,59389
1022,4,13A217,14,40587,1,1,0,02,9,9,9,9,10,9,9,9,8,9,7,9,8,8,8,8,7,8,0,0,1,1,0,9,8,9,9,8,8,5,8,9,9,7,6,1,9898
1022,4,13A217,14,40587,4,1,0,03,10,9,10,10,7,10,10,10,10,10,8,10,7,10,8,10,10,10,0,2,0,0,0,10,10,9,10,10,10,5,10,10,10,10,10,1,39593
1022,4,13A217,14,40587,2,1,0,01,7,7,8,8,9,8,7,8,8,8,6,8,7,7,6,8,8,6,2,4,2,2,0,8,8,8,7,8,7,2,7,8,7,5,5,1,29694
1022,8,12A203,14,40593,2,1,0,01,8,9,9,9,9,9,9,9,9,9,9,9,7,8,8,7,9,9,1,1,2,1,1,8,10,9,8,9,10,7,9,10,9,8,8,1,7945
1022,8,12A203,14,40593,3,1,1,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,7,8,7,7,6,6,4,8,7,7,6,3,1,31780
1022,8,12A203,14,40593,4,1,0,01,9,9,9,9,9,10,10,10,9,9,9,9,1,10,9,7,9,9,0,1,3,1,0,8,9,9,9,8,9,6,9,9,8,7,7,1,23836
1022,8,12A203,14,40593,1,1,0,01,7,8,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,0,0,2,0,0,7,7,7,7,7,7,5,7,7,6,5,5,1,7945
1022,1,12B212,14,40594,3,1,0,01,8,9,10,10,10,9,9,9,10,8,8,8,0,10,9,9,9,8,0,1,1,0,0,8,9,8,9,8,8,4,8,9,8,7,2,1,15890
1022,1,12B212,14,40594,1,1,0,01,8,6,8,7,9,8,7,9,8,7,9,8,7,6,6,3,5,5,4,4,7,5,4,7,5,8,8,7,8,0,7,8,8,7,5,1,15890
1022,8,11A203,14,40595,4,1,0,01,8,8,8,8,10,9,8,9,8,9,8,9,4,8,9,8,9,7,2,1,1,0,0,9,9,9,9,8,8,5,10,9,9,7,6,1,9043
1022,8,11A203,14,40595,2,1,0,01,7,7,8,9,9,8,8,8,7,8,9,8,7,7,6,5,8,7,1,3,1,1,2,7,7,8,8,7,6,5,8,7,7,5,5,1,36173
1022,8,11A203,14,40595,3,1,0,01,9,7,9,9,10,10,10,10,9,10,10,10,8,5,0,8,10,8,0,1,1,0,0,8,9,10,10,10,7,6,10,10,6,9,9,1,18086
1022,1,13B212,14,40596,2,1,0,02,9,8,8,9,9,9,8,9,8,8,7,8,5,6,8,7,8,6,2,1,2,1,1,7,8,7,8,8,8,0,9,8,7,6,5,1,32340
1022,1,13B212,14,40596,3,1,0,01,8,7,8,9,8,8,8,8,8,7,7,8,6,8,9,7,8,6,1,0,1,0,0,8,8,8,9,9,8,7,10,8,7,5,5,1,21560
1022,1,13B212,14,40596,1,1,0,02,8,8,8,9,9,10,9,7,9,9,0,6,8,7,6,7,9,6,2,4,2,1,2,7,9,7,5,7,9,0,9,7,6,5,2,1,21560
1022,1,13B212,14,40596,4,1,0,02,10,8,10,8,10,10,10,9,8,9,8,9,6,8,9,8,8,9,1,0,2,2,0,9,9,9,7,8,9,7,9,10,6,7,6,1,53899
1022,8,12A203,14,40597,1,1,0,01,8,7,10,8,10,10,10,10,10,10,10,10,5,8,9,10,10,10,0,0,0,0,0,10,10,10,10,10,8,8,10,10,10,10,10,1,16471
1022,8,12A203,14,40597,3,1,0,02,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,1,16471
1022,8,12A203,14,40597,4,1,0,01,7,9,9,9,10,9,9,9,10,9,9,9,10,10,10,10,10,10,0,0,0,0,0,7,5,10,9,7,10,7,10,9,9,9,8,1,16471
1022,8,12A203,14,40597,2,1,0,01,10,8,10,6,10,10,10,6,10,10,0,8,0,7,7,7,8,8,2,2,2,0,0,10,6,8,8,8,10,4,4,8,6,6,6,1,16471
1022,1,12B212,14,40599,1,1,0,01,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0,0,0,0,0,8,8,8,8,8,8,5,8,8,6,5,4,1,19210
1022,1,12B212,14,40599,3,1,0,03,7,9,7,7,5,5,7,10,7,7,7,7,5,5,10,5,10,10,0,0,5,0,0,7,10,10,10,10,10,5,10,10,10,5,3,1,28814
1022,7,11A204,15,40004,1,1,0,01,8,7,8,8,10,9,8,8,7,9,9,9,6,7,8,6,8,8,2,2,3,1,0,8,8,9,9,9,9,4,9,10,7,6,6,1,34855
1022,7,11A204,15,40004,4,1,0,05,8,7,8,8,8,8,8,8,8,8,8,8,3,7,6,6,6,7,2,3,2,1,0,8,9,8,8,8,8,5,7,7,5,5,5,1,34855
1022,7,11A204,15,40004,3,1,0,01,8,8,8,8,8,9,8,8,9,8,7,8,8,7,4,7,7,8,0,5,2,0,0,7,8,7,7,7,7,0,7,7,7,6,6,1,34855
1022,7,11A204,15,40006,4,1,0,04,7,8,8,9,9,6,5,10,8,9,6,5,7,8,6,5,8,6,0,4,5,2,3,8,7,8,9,10,10,5,8,6,8,9,9,1,30145
1022,7,11A204,15,40006,3,1,0,01,8,8,9,10,10,10,10,10,10,10,8,10,0,10,10,10,10,10,0,0,0,0,0,8,8,9,9,9,7,7,9,9,8,8,8,1,20097
1022,7,11A204,15,40006,2,1,0,03,8,7,9,8,9,9,8,9,8,8,3,8,8,9,9,7,8,7,0,0,3,0,0,8,9,7,9,9,8,8,8,8,8,8,8,1,10048
1022,7,11A204,15,40006,1,1,0,02,3,3,9,9,10,10,10,10,10,10,10,10,3,2,2,9,10,5,0,5,0,0,0,10,10,5,10,10,10,10,10,10,10,4,4,1,40193
1022,2,11B211,15,40025,3,1,0,01,7,9,9,9,10,10,10,10,10,10,8,10,8,10,10,10,10,10,0,0,0,0,0,10,8,10,10,10,5,10,10,10,10,10,10,1,27916
1022,2,11B211,15,40025,2,1,0,04,8,9,9,9,8,8,8,9,9,9,9,9,5,7,8,6,8,8,3,0,3,0,0,9,9,8,9,8,9,5,9,9,8,7,7,1,55833
1022,2,11B211,15,40025,1,1,0,02,8,7,9,10,10,9,8,9,9,9,9,8,4,5,3,4,4,8,5,6,6,5,0,8,8,9,9,8,8,7,8,8,8,7,7,1,18611
1022,3,12A218,15,40029,1,1,0,01,9,8,8,8,8,8,9,9,9,9,7,8,5,8,6,7,8,8,0,3,3,0,0,8,9,8,8,8,8,8,8,9,8,8,6,1,17431
1022,3,12A218,15,40029,2,1,0,01,10,10,10,10,10,10,10,10,10,9,9,8,0,8,7,6,9,8,1,3,4,0,0,10,8,10,10,9,9,6,10,10,10,8,10,1,26147
1022,3,12A218,15,40029,3,1,0,01,9,5,10,10,10,10,10,10,10,10,10,10,5,10,7,7,7,7,0,2,2,2,2,10,10,10,10,10,10,5,10,10,10,10,10,1,8716
1022,3,12A218,15,40029,4,1,0,01,10,7,8,10,10,8,10,10,10,10,10,10,5,6,6,7,6,7,4,3,2,4,2,10,10,10,10,10,10,8,10,10,8,8,3,1,34862
1022,3,11A218,15,40056,2,1,0,01,8,9,10,10,10,10,10,10,10,10,5,10,0,7,7,9,10,7,3,3,0,0,3,10,8,10,10,10,10,0,10,10,10,10,10,1,15465
1022,3,11A218,15,40056,3,1,0,01,8,7,8,9,10,10,10,10,10,10,10,9,8,9,8,8,10,8,0,2,2,0,1,10,8,8,10,8,8,6,9,9,6,6,5,1,23197
1022,7,11A204,15,40092,4,1,0,02,9,9,10,9,10,10,9,9,9,8,8,8,3,8,8,8,10,8,0,1,1,0,1,10,9,9,9,9,8,6,9,10,6,6,6,1,16783
1022,7,11A204,15,40092,1,1,0,01,9,9,10,10,10,10,10,10,9,9,8,8,6,8,8,8,10,8,2,1,1,0,2,9,9,8,10,9,9,6,9,10,8,8,8,1,33565
1022,7,11A204,15,40092,3,1,0,09,8,8,10,9,10,10,10,10,9,10,8,10,6,8,8,8,10,9,1,1,1,0,0,9,9,9,9,8,10,7,10,10,8,6,6,1,58739
1022,7,11A204,15,40092,2,1,0,02,10,9,10,10,10,9,10,10,10,9,8,10,4,9,9,9,10,10,0,0,1,0,0,10,9,9,10,9,9,8,10,10,9,7,6,1,16783
1022,3,11A218,15,40114,2,1,0,03,8,7,9,10,10,10,10,10,10,9,8,10,8,5,5,5,10,9,4,5,5,0,0,9,9,8,8,9,8,8,9,9,9,9,9,1,29854
1022,3,11A218,15,40114,3,1,0,02,8,8,8,8,9,9,9,9,8,9,8,8,4,10,10,10,10,10,0,0,0,0,0,8,8,9,9,9,8,5,8,8,8,8,8,1,22390
1022,3,11A218,15,40114,1,1,0,01,8,8,8,9,9,8,8,8,8,8,8,8,0,8,7,6,8,5,0,3,3,0,0,7,9,8,8,7,5,4,7,8,8,8,8,1,14927
1022,3,11A218,15,40114,4,1,0,02,8,7,8,9,9,8,9,8,9,9,8,8,0,6,6,6,6,6,3,3,3,4,3,9,10,8,8,8,9,5,8,7,7,7,9,1,14927
1022,7,12A204,15,40117,4,1,0,02,8,9,8,9,10,9,9,10,9,9,9,9,0,6,6,6,6,6,4,4,4,0,1,8,8,7,7,7,7,5,8,8,8,6,6,1,15015
1022,7,12A204,15,40117,3,1,0,01,9,9,9,9,10,10,10,10,10,8,9,8,2,10,8,7,8,8,0,2,2,0,0,9,9,9,9,9,9,0,9,10,7,7,7,1,30029
1022,7,12A204,15,40117,1,1,0,02,8,8,8,8,10,8,7,9,9,8,8,8,0,8,7,7,8,8,2,2,2,1,0,8,8,8,8,8,8,0,8,9,6,6,6,1,22522
1022,7,12A204,15,40117,2,1,0,04,7,6,7,6,9,7,7,8,8,7,7,7,7,7,6,5,9,7,3,4,4,0,2,7,9,7,6,6,7,5,8,7,6,6,5,1,30029
1022,6,11A205,15,40150,3,1,0,01,7,8,7,8,8,9,8,9,9,9,9,8,7,7,4,5,6,6,3,5,5,1,0,8,8,9,8,8,8,5,7,6,6,6,6,1,13530
1022,6,11A205,15,40150,2,1,0,01,8,9,8,8,10,7,8,8,7,7,10,6,6,9,7,5,8,6,0,3,5,0,4,7,7,7,7,7,8,7,7,6,7,7,7,1,6765
1022,4,13A217,15,40170,4,1,0,01,3,7,7,8,9,9,9,10,10,9,2,7,0,6,9,7,7,6,2,1,2,2,3,3,8,8,8,9,10,5,10,8,9,10,10,1,9489
1022,4,13A217,15,40170,3,1,1,01,9,8,10,9,10,10,10,10,10,9,8,10,5,8,8,9,10,8,1,1,1,0,0,10,8,9,10,9,9,8,10,10,9,6,6,1,37954
1022,4,13A217,15,40170,2,1,0,01,5,5,5,10,10,10,10,10,10,10,5,10,5,10,10,10,10,0,0,0,0,0,0,5,8,8,8,8,8,0,8,8,10,0,0,1,28466
1022,4,13A217,15,40170,1,1,0,02,6,6,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,9,7,10,10,10,10,8,1,37954
1022,2,11B211,15,40172,4,1,0,04,8,8,8,7,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,4,7,8,7,7,7,7,5,6,7,7,7,6,1,24768
1022,2,11B211,15,40172,3,1,0,03,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,9,9,9,9,9,9,3,9,8,8,8,7,1,18576
1022,2,11B211,15,40172,1,1,0,03,9,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,8,9,9,9,9,9,6,6,7,7,7,7,1,24768
1022,6,11A205,15,40178,3,1,0,01,7,7,8,9,10,9,9,10,10,10,10,7,3,8,8,5,7,7,1,2,4,3,2,9,8,8,8,9,6,5,7,7,7,7,7,1,8440
1022,6,11A205,15,40178,1,1,0,02,5,5,10,10,10,8,10,10,10,10,10,10,5,10,5,6,10,8,0,5,4,0,1,10,5,10,10,10,10,0,10,5,10,10,10,1,33760
1022,6,11A205,15,40178,2,1,0,01,6,6,9,9,9,9,9,8,9,9,10,9,0,10,7,3,10,10,0,2,6,0,0,8,8,8,9,10,10,0,9,10,10,10,10,1,33760
1022,6,11A205,15,40178,4,1,0,01,8,8,8,9,9,9,8,9,10,10,8,8,2,6,8,4,6,7,3,2,5,4,2,9,9,8,9,9,5,2,8,9,8,9,9,1,16880
1022,5,12A206,15,40181,3,1,0,01,10,10,10,9,10,10,10,10,10,10,9,10,2,10,10,5,10,10,0,0,5,0,0,9,9,10,10,10,10,0,10,10,5,2,2,1,6730
1022,5,12A206,15,40181,2,1,0,01,5,6,7,9,9,9,9,7,5,8,10,5,10,7,7,8,7,7,2,2,2,2,2,7,8,5,10,5,5,2,9,5,10,2,5,1,26920
1022,5,12A206,15,40181,4,1,0,01,9,9,9,9,9,9,9,10,9,9,0,9,2,7,7,8,10,8,3,3,1,0,0,8,10,8,9,8,9,0,8,10,8,6,9,1,6730
1022,5,12A206,15,40181,1,1,0,02,9,10,9,9,10,10,10,10,9,9,10,10,4,10,2,5,10,10,0,7,5,0,0,8,7,8,10,9,6,0,9,7,8,5,5,1,26920
1022,2,11B211,15,40201,3,1,0,01,8,0,10,8,8,9,10,10,10,10,10,10,5,5,5,5,10,10,0,0,5,0,0,8,8,10,10,10,10,10,10,10,10,10,10,1,23564
1022,2,11B211,15,40201,4,1,0,02,4,3,7,7,9,9,8,8,7,9,9,9,9,10,7,10,7,10,0,2,0,2,0,8,9,9,9,9,8,2,9,9,9,3,3,1,15709
1022,2,11B211,15,40201,2,1,0,01,9,5,10,10,10,10,10,10,10,10,10,10,10,0,2,2,10,10,0,7,7,0,0,10,10,10,10,10,10,5,10,10,10,10,5,1,23564
1022,2,13B211,15,40205,3,1,0,01,7,8,8,7,10,10,10,10,10,10,7,9,8,5,5,5,7,7,5,5,5,2,2,10,7,10,10,8,7,5,10,10,5,10,8,1,9716
1022,2,13B211,15,40205,4,1,0,01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5,5,5,5,5,5,8,0,8,7,8,0,8,0,0,0,0,0,1,9716
1022,2,13B211,15,40205,1,1,0,01,7,7,9,6,10,9,9,9,9,6,8,8,7,5,4,5,5,4,5,6,5,5,5,8,6,9,8,7,6,6,9,9,7,7,6,1,38864
1022,6,11A205,15,40210,4,1,1,01,10,10,10,10,10,10,10,10,10,10,10,10,0,5,4,5,5,5,5,6,5,5,5,10,10,10,10,10,10,0,10,10,10,8,10,1,14309
1022,6,11A205,15,40210,1,1,0,03,7,7,6,8,8,7,6,4,6,9,2,6,4,5,6,6,6,5,3,0,3,3,0,9,9,8,7,7,8,8,10,10,6,6,6,1,14309
1022,6,11A205,15,40210,2,1,0,01,10,10,10,10,10,10,10,10,10,10,8,8,6,10,9,8,10,9,0,0,1,0,0,10,9,8,10,8,10,6,9,10,8,7,7,1,7154
1022,1,13B212,15,40230,1,1,0,01,8,7,8,10,10,10,8,10,10,10,7,7,8,7,7,8,10,7,2,2,1,0,2,8,8,8,9,8,8,5,8,9,9,8,8,1,17687
1022,1,13B212,15,40230,4,1,0,01,10,10,10,10,10,10,10,10,10,10,8,10,3,9,9,8,10,9,0,0,1,0,0,10,9,10,10,10,8,6,10,10,10,8,7,1,17687
1022,1,13B212,15,40230,3,1,0,01,9,10,9,10,10,10,10,10,9,10,8,10,8,10,8,8,10,8,0,2,1,0,1,9,9,9,9,9,9,7,10,10,10,6,7,1,8844
1022,7,13A204,15,40235,1,1,0,03,9,7,8,8,8,8,8,9,7,7,7,9,5,7,7,8,8,9,2,2,1,1,1,9,10,10,10,10,10,5,10,9,8,7,7,1,31047
1022,8,11A203,15,40236,1,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,5,5,10,10,8,8,10,1,11609
1022,8,11A203,15,40236,3,1,1,01,5,5,4,8,8,5,5,5,5,6,6,6,8,5,5,5,5,0,0,0,3,3,0,5,8,5,5,5,8,4,8,10,5,5,5,1,11609
1022,8,11A203,15,40236,4,1,0,01,7,3,10,10,10,10,10,10,10,10,10,10,6,5,5,5,7,10,5,5,5,2,0,8,7,10,7,10,7,6,10,10,10,8,8,1,11609
1022,8,11A203,15,40236,2,1,0,01,9,9,10,10,10,10,10,10,10,10,5,10,5,10,10,10,8,8,0,0,0,0,0,10,10,10,10,10,10,5,10,10,10,10,10,1,23217
1022,5,11A206,15,40237,2,1,0,02,8,8,8,9,10,9,10,10,10,10,10,9,8,0,2,0,9,0,0,7,10,0,10,10,6,8,8,0,8,0,8,8,8,8,8,1,15701
1022,5,11A206,15,40237,1,1,0,01,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,9,10,10,0,10,10,10,10,10,1,7850
1022,5,11A206,15,40237,4,1,1,01,7,8,7,6,6,7,7,8,6,8,0,7,8,6,4,5,6,5,4,5,5,4,3,7,6,7,9,8,5,1,8,6,6,7,7,1,15701
1022,5,11A206,15,40237,3,1,0,01,9,9,10,10,10,9,10,10,10,10,10,9,5,7,7,10,10,10,3,3,0,0,0,8,10,8,10,9,8,4,8,6,8,8,8,1,15701
1022,6,13A205,15,40238,3,1,0,01,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,7,5,7,7,7,6,5,1,21686
1022,6,13A205,15,40238,1,1,0,02,9,9,9,9,9,9,8,10,7,7,7,7,5,8,6,5,5,5,2,4,5,5,5,9,9,9,9,9,9,2,8,9,7,5,6,1,43373
1022,6,13A205,15,40238,2,1,0,02,9,9,9,9,8,9,9,9,6,6,7,7,6,7,6,6,8,8,3,4,4,0,0,8,8,7,8,7,7,5,6,6,7,6,6,1,32530
1022,6,13A205,15,40238,4,1,0,04,7,8,8,8,8,8,8,8,8,8,8,8,5,7,6,6,6,7,3,3,3,1,1,8,8,7,7,7,7,6,7,7,7,5,5,1,43373
1022,6,11A205,15,40241,4,1,0,01,10,9,10,9,10,9,10,10,10,10,8,8,2,8,9,8,8,7,1,0,1,1,2,10,8,9,10,8,8,7,10,10,9,7,7,1,20349
1022,6,11A205,15,40241,1,1,0,02,9,9,10,10,10,10,9,10,10,8,8,8,4,10,9,8,9,8,0,1,1,1,1,9,8,9,10,10,8,6,9,10,7,6,6,1,33914
1022,6,11A205,15,40241,2,1,0,01,10,9,10,10,10,10,10,10,10,10,8,9,5,8,8,8,10,9,1,1,1,0,0,10,8,9,10,10,9,6,10,10,9,6,6,1,27131
1022,6,11A205,15,40241,3,1,0,03,7,7,8,10,10,8,9,9,9,6,5,9,5,6,4,4,7,7,3,6,5,2,0,9,9,9,10,10,9,6,10,10,9,7,7,1,33914
1022,8,13A203,15,40283,3,1,0,04,9,9,10,9,10,10,10,10,10,10,8,8,9,5,6,6,5,5,4,4,3,4,4,8,8,8,8,8,7,5,6,6,4,7,3,1,52722
1022,8,13A203,15,40283,2,1,1,02,8,6,7,8,5,9,9,10,10,10,10,8,5,7,8,5,9,9,2,2,5,0,0,8,6,8,8,9,4,9,8,7,9,9,9,1,31633
1022,8,13A203,15,40283,1,1,0,01,8,9,9,9,9,10,10,10,9,10,10,10,5,9,5,9,8,10,0,5,0,0,0,8,9,8,8,8,8,5,8,8,8,8,6,1,31633
1022,8,13A203,15,40283,4,1,0,02,8,8,9,8,10,8,9,10,10,10,10,9,8,9,9,9,8,9,0,0,0,0,0,9,8,8,9,8,6,0,8,10,6,2,7,1,31633
1022,8,12A203,15,40293,2,1,0,01,9,9,9,9,9,9,9,9,9,9,9,9,9,9,4,4,7,8,0,5,5,0,0,8,7,7,9,7,8,7,7,6,7,7,7,1,21428
1022,8,12A203,15,40293,1,1,0,01,8,8,7,8,10,10,10,10,10,10,2,10,0,9,8,8,8,6,0,0,0,0,0,8,9,9,9,9,9,4,9,8,8,8,7,1,14285
1022,8,12A203,15,40293,3,1,0,01,7,7,8,8,10,9,7,8,7,7,7,7,7,7,5,5,7,5,0,5,5,0,4,8,7,7,8,8,8,4,7,8,7,7,7,1,7142
1022,8,11A203,15,40322,1,1,0,03,9,9,9,9,9,10,10,10,10,10,9,9,4,10,10,10,10,10,0,0,0,0,0,9,10,10,9,10,10,2,10,9,8,8,8,1,41381
1022,8,11A203,15,40322,4,1,0,02,8,8,7,5,9,3,9,9,3,0,9,9,9,5,5,5,5,3,5,0,4,4,6,9,5,9,10,2,9,0,9,10,10,8,7,1,20691
1022,8,11A203,15,40322,2,1,1,01,8,6,8,8,10,8,10,10,10,10,1,8,5,5,5,3,6,5,5,5,6,3,5,8,6,8,5,8,5,5,8,8,6,6,6,1,10345
1022,5,11A206,15,40326,1,1,0,01,10,9,10,10,10,10,10,10,10,10,9,9,6,9,8,8,10,8,0,1,1,0,1,10,10,10,10,10,8,6,10,10,6,6,6,1,31634
1022,5,11A206,15,40326,4,1,0,02,9,8,9,9,10,9,10,10,10,10,8,8,6,8,7,7,10,6,2,2,2,0,3,9,8,8,10,9,10,8,10,10,8,6,6,1,31634
1022,5,11A206,15,40326,2,1,0,02,9,9,10,10,10,9,10,10,10,10,9,9,6,8,8,8,10,9,1,1,1,0,0,10,9,10,10,9,9,8,10,10,9,8,8,1,15817
1022,3,12A218,15,40344,1,1,0,01,8,8,9,9,10,9,10,10,9,8,9,9,5,8,5,9,9,8,0,5,0,0,0,8,8,9,9,10,10,5,8,10,10,8,8,1,17701
1022,3,12A218,15,40344,3,1,0,01,10,5,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,4,10,10,8,7,7,1,26552
1022,3,12A218,15,40344,2,1,0,01,8,9,9,8,9,8,9,10,8,9,7,8,1,10,10,9,10,10,0,0,1,0,0,9,9,8,8,8,7,6,9,9,8,9,9,1,8850
1022,3,12A218,15,40344,4,1,0,01,7,5,7,8,8,7,8,8,7,8,8,9,9,4,4,4,4,3,5,5,6,6,6,8,7,8,8,7,8,7,9,9,8,8,7,1,17701
1022,2,11B211,15,40346,4,1,0,01,10,9,10,10,10,10,10,10,10,9,8,8,6,8,8,8,10,9,0,1,1,0,0,10,9,10,10,9,8,6,10,10,6,6,6,1,37212
1022,2,11B211,15,40346,2,1,0,01,8,5,9,9,10,9,9,10,10,10,9,9,8,9,5,6,9,7,0,4,4,0,3,10,9,10,8,9,6,10,10,10,5,5,5,1,27909
1022,2,11B211,15,40346,1,1,0,02,10,10,10,9,10,9,10,10,10,10,8,8,5,9,10,8,8,10,0,0,2,1,0,10,9,10,10,10,8,6,9,10,6,6,6,1,37212
1022,4,11A217,15,40347,3,1,0,02,6,4,6,6,10,8,10,10,10,10,10,9,7,7,8,7,10,8,3,2,2,0,2,10,10,8,8,9,5,0,10,7,7,5,5,1,19372
1022,4,11A217,15,40347,1,1,1,01,10,10,10,10,10,10,10,10,10,10,9,10,9,7,9,5,10,6,2,1,5,0,0,8,10,10,5,10,10,5,10,10,10,10,10,1,9686
1022,4,11A217,15,40347,4,1,0,05,8,4,10,5,10,5,10,10,10,10,10,10,0,10,6,6,5,10,0,3,3,5,0,10,8,10,10,9,10,6,10,10,9,7,7,1,48430
1022,4,11A217,15,40347,2,1,0,03,10,8,10,10,10,10,10,10,10,10,10,10,5,10,7,10,7,10,0,2,0,3,0,10,10,10,10,10,10,10,10,10,10,10,10,1,19372
1022,1,11B212,15,40349,4,1,0,02,9,8,7,7,7,7,7,7,7,7,5,7,6,5,5,5,5,5,4,5,4,4,5,7,7,7,8,7,7,7,6,6,6,6,6,1,14086
1022,1,11B212,15,40349,2,1,0,01,9,7,8,8,8,8,8,9,8,8,8,8,7,8,5,5,8,7,0,5,4,0,3,8,9,8,7,8,8,0,8,7,5,5,6,1,7043
1022,1,11B212,15,40349,3,1,0,03,8,7,9,9,9,9,9,9,9,9,9,9,9,8,8,7,8,8,1,2,2,1,1,8,9,7,8,8,9,3,8,7,7,6,7,1,28172
1022,1,12B212,15,40352,2,1,0,01,10,9,10,10,10,10,10,10,10,10,9,8,6,9,10,9,10,9,0,0,1,0,0,10,10,10,10,10,10,8,10,10,9,8,8,1,16990
1022,1,12B212,15,40352,4,1,0,01,10,9,10,10,10,9,10,10,10,10,9,8,5,10,9,8,10,8,0,1,1,0,1,10,8,8,10,8,8,6,10,10,9,8,8,1,25484
1022,1,12B212,15,40352,1,1,0,01,10,6,8,8,10,10,10,10,10,8,10,7,0,5,5,7,5,5,5,5,2,4,4,10,8,10,10,9,8,6,10,10,8,6,6,1,16990
1022,5,11A206,15,40355,4,1,0,01,9,8,9,9,9,10,8,10,9,8,8,9,5,9,9,5,6,9,0,0,4,4,0,9,9,7,9,7,5,5,9,9,7,8,8,1,6609
1022,5,11A206,15,40355,3,1,0,02,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,0,0,0,0,10,10,10,10,10,10,9,10,10,10,10,10,1,13219
1022,5,11A206,15,40355,2,1,0,01,8,8,9,10,10,10,10,10,8,10,10,8,6,6,6,6,9,9,3,4,4,0,0,9,10,8,10,10,10,2,9,10,8,7,7,1,6609
1022,5,11A206,15,40355,1,1,0,02,10,10,10,10,10,10,10,10,9,10,10,10,5,8,9,4,10,7,0,0,5,0,2,8,7,10,10,8,10,4,10,10,8,10,10,1,13219
1022,4,12A217,15,40370,1,1,0,03,8,9,8,8,9,9,9,9,8,9,7,7,8,4,6,7,7,7,5,4,2,2,2,8,8,8,8,8,8,5,7,7,7,7,6,1,22943
1022,4,12A217,15,40370,2,1,0,03,8,8,9,9,9,8,8,9,8,8,8,8,8,6,6,6,8,8,3,4,4,0,0,7,8,7,7,7,8,0,7,7,5,0,0,1,45886
