CD,PER,MPIO,N_ENT,AGEB,UPM,AREA,FOL,ENT,CON,N_PRO_VIV,V_SEL,N_HOG,H_MUD,R_PRE,FCH_PRE,R_DEF,FCH_DEF,E_OBS,CTA_ENT,CTA_SUP,P1,P2,P3,P4,R_INF,R_ELE,TEL,R_HAB,R_NUE,R_AUS,DIASEM,HORA,R_PRE_MOD,FCH_PRE_MO,R_DEF_MOD,FCH_DEF_MO,TIPO,FACTOR
26,1024,005,1,356-0,1000675,26,12A232,10,41353,0003,2,1,0,00,11/11/2024,00,11/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,11/11/2024,00,11/11/2024,1,9249
26,1024,005,1,356-0,1000675,26,12A232,10,41353,0098,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,04/11/2024,00,04/11/2024,1,9249
26,1024,005,1,356-0,1000675,26,12A232,10,41353,0029,3,1,0,00,11/11/2024,00,11/11/2024,2,-,-,03,1, , ,03,01,-,03,00,00,-, ,00,11/11/2024,00,11/11/2024,1,9249
05,1024,020,1,190-2,1107698,05,12A232,11,40122,0094,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8361
05,1024,020,1,190-2,1107698,05,12A232,11,40122,0024,1,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8361
05,1024,020,1,190-2,1107698,05,12A232,11,40122,0129,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,06,1, , ,01,02,-,06,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8361
05,1024,020,1,190-2,1107698,05,12A232,11,40122,0059,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8361
05,1024,020,1,260-A,1108332,05,12A232,11,40127,0053,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6534
05,1024,020,1,260-A,1108332,05,12A232,11,40127,0014,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6534
05,1024,020,1,260-A,1108332,05,12A232,11,40127,0047,3,1,0,00,08/11/2024,00,08/11/2024,2,-,-,06,1, , ,01,04,-,06,00,00,-, ,00,08/11/2024,00,08/11/2024,1,6534
05,1024,020,1,260-A,1108332,05,12A232,11,40127,0145,1,1,0,04,11/11/2024,04,11/11/2024,2,-,-, , , , , , ,-, , , ,-, ,04,11/11/2024,04,11/11/2024,1,0
05,1024,020,1,458-9,1105609,05,13A232,11,40134,0027,2,1,0,00,08/11/2024,00,08/11/2024,2,-,-,05,1, , ,03,03,-,05,00,00,-, ,00,08/11/2024,00,08/11/2024,1,10786
05,1024,020,1,458-9,1105609,05,13A232,11,40134,0132,4,1,0,00,15/11/2024,00,15/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,15/11/2024,00,15/11/2024,1,10786
05,1024,020,1,458-9,1105609,05,13A232,11,40134,0102,3,1,0,00,11/11/2024,00,11/11/2024,2,-,-,04,1, , ,03,02,-,04,00,00,-, ,00,11/11/2024,00,11/11/2024,1,10786
05,1024,020,1,458-9,1105609,05,13A232,11,40134,0076,1,1,0,00,08/11/2024,00,08/11/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,08/11/2024,00,08/11/2024,1,10786
05,1024,020,1,147-6,1105741,05,13A232,11,40135,0107,3,1,0,00,12/11/2024,00,12/11/2024,2,-,-,05,1, , ,02,03,-,05,00,00,-, ,00,12/11/2024,00,12/11/2024,1,7974
05,1024,020,1,147-6,1105741,05,13A232,11,40135,0032,2,1,0,00,14/11/2024,00,14/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,14/11/2024,00,14/11/2024,1,7974
05,1024,020,1,147-6,1105741,05,13A232,11,40135,0091,4,1,0,00,12/11/2024,00,12/11/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,12/11/2024,00,12/11/2024,1,7974
05,1024,020,1,147-6,1105741,05,13A232,11,40135,0070,1,1,0,00,13/11/2024,00,13/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,13/11/2024,00,13/11/2024,1,7974
05,1024,020,1,043-A,1107152,05,13A232,11,40144,0146,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,10472
05,1024,020,1,043-A,1107152,05,13A232,11,40144,0071,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,10472
05,1024,020,1,043-A,1107152,05,13A232,11,40144,0035,1,1,0,00,31/10/2024,00,31/10/2024,1,-,-,02,2,02,01,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,10472
05,1024,020,1,043-A,1107152,05,13A232,11,40144,0107,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,01,03,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,10472
05,1024,020,1,365-0,1108910,05,13A232,11,40151,0072,3,1,0,00,08/11/2024,00,08/11/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,08/11/2024,00,08/11/2024,1,11432
05,1024,020,1,365-0,1108910,05,13A232,11,40151,0039,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,04,1, , ,03,03,-,04,00,00,-, ,00,07/11/2024,00,07/11/2024,1,11432
05,1024,020,1,365-0,1108910,05,13A232,11,40151,0105,4,1,0,00,07/11/2024,00,07/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,07/11/2024,00,07/11/2024,1,11432
05,1024,020,1,365-0,1108910,05,13A232,11,40151,0002,1,1,0,00,06/11/2024,00,06/11/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,06/11/2024,00,06/11/2024,1,11432
05,1024,020,1,620-8,1108708,05,11A232,11,40159,0100,4,1,0,00,29/10/2024,00,29/10/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,29/10/2024,00,29/10/2024,1,6688
05,1024,020,1,620-8,1108708,05,11A232,11,40159,0042,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,29/10/2024,00,29/10/2024,1,6688
05,1024,020,1,620-8,1108708,05,11A232,11,40159,0012,1,1,0,05,29/10/2024,05,29/10/2024,2,-,-, , , , , , ,-, , , ,-, ,05,29/10/2024,05,29/10/2024,1,0
05,1024,020,1,620-8,1108708,05,11A232,11,40159,0070,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,29/10/2024,00,29/10/2024,1,6688
05,1024,020,1,114-1,1105774,05,11A232,11,40162,0075,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8543
05,1024,020,1,114-1,1105774,05,11A232,11,40162,0103,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8543
05,1024,020,1,114-1,1105774,05,11A232,11,40162,0048,4,1,0,00,31/10/2024,00,31/10/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8543
05,1024,020,1,114-1,1105774,05,11A232,11,40162,0004,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8543
05,1024,020,1,462-5,1105963,05,11A232,11,40166,0065,4,1,0,00,12/11/2024,00,12/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,12/11/2024,00,12/11/2024,1,9038
05,1024,020,1,462-5,1105963,05,11A232,11,40166,0038,2,1,0,00,29/10/2024,00,29/10/2024,1,-,-,05,2,02,03,02,02,-,03,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9038
05,1024,020,1,462-5,1105963,05,11A232,11,40166,0104,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9038
05,1024,020,1,462-5,1105963,05,11A232,11,40166,0012,1,1,0,00,12/11/2024,00,12/11/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,12/11/2024,00,12/11/2024,1,9038
05,1024,020,1,400-4,1106837,05,11A232,11,40179,0123,2,1,0,06,14/11/2024,06,14/11/2024,2,-,-, , , , , , ,-, , , ,-, ,06,14/11/2024,06,14/11/2024,1,0
05,1024,020,1,400-4,1106837,05,11A232,11,40179,0086,1,1,0,06,14/11/2024,06,14/11/2024,2,-,-, , , , , , ,-, , , ,-, ,06,14/11/2024,06,14/11/2024,1,0
05,1024,020,1,400-4,1106837,05,11A232,11,40179,0029,3,1,0,00,01/11/2024,00,01/11/2024,2,-,-,04,1, , ,02,03,-,04,00,00,-, ,00,01/11/2024,00,01/11/2024,1,8623
05,1024,020,1,400-4,1106837,05,11A232,11,40179,0046,4,1,0,00,01/11/2024,00,01/11/2024,2,-,-,06,1, , ,02,02,-,06,00,00,-, ,00,01/11/2024,00,01/11/2024,1,8623
05,1024,020,1,482-2,1107000,05,11A232,11,40181,0014,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,05,1, , ,02,03,-,05,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8852
05,1024,020,1,482-2,1107000,05,11A232,11,40181,0027,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8852
05,1024,020,1,482-2,1107000,05,11A232,11,40181,0078,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,07,1, , ,02,03,-,07,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8852
05,1024,020,1,482-2,1107000,05,11A232,11,40181,0060,1,1,0,00,01/11/2024,00,01/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,01/11/2024,00,01/11/2024,1,8852
05,1024,020,1,242-1,1107319,05,11A232,11,40185,0081,4,1,0,00,01/11/2024,00,01/11/2024,1,-,-,06,2,02,02,02,01,-,02,00,00,-, ,00,01/11/2024,00,01/11/2024,1,9005
05,1024,020,1,242-1,1107319,05,11A232,11,40185,0049,3,1,0,00,04/11/2024,00,04/11/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,04/11/2024,00,04/11/2024,1,9005
05,1024,020,1,242-1,1107319,05,11A232,11,40185,0019,2,1,0,00,01/11/2024,00,01/11/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,01/11/2024,00,01/11/2024,1,9005
05,1024,020,1,242-1,1107319,05,11A232,11,40185,0112,1,1,0,00,04/11/2024,00,04/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,04/11/2024,00,04/11/2024,1,9005
05,1024,020,1,635-4,1108257,05,11A232,11,40198,0068,3,1,0,00,12/11/2024,00,12/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,12/11/2024,00,12/11/2024,1,8458
05,1024,020,1,635-4,1108257,05,11A232,11,40198,0100,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,30/10/2024,00,30/10/2024,1,8458
05,1024,020,1,635-4,1108257,05,11A232,11,40198,0038,2,1,0,00,31/10/2024,00,31/10/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8458
05,1024,020,1,635-4,1108257,05,11A232,11,40198,0008,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,31/10/2024,00,31/10/2024,1,8458
05,1024,020,1,112-2,1108434,05,11A232,11,40201,0047,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8455
05,1024,020,1,112-2,1108434,05,11A232,11,40201,0077,2,1,0,00,05/11/2024,00,05/11/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8455
05,1024,020,1,112-2,1108434,05,11A232,11,40201,0096,1,1,0,00,06/11/2024,00,06/11/2024,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,06/11/2024,00,06/11/2024,1,8455
05,1024,020,1,112-2,1108434,05,11A232,11,40201,0017,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,05,1, , ,02,03,-,05,00,00,-, ,00,05/11/2024,00,05/11/2024,1,8455
05,1024,020,1,639-2,1108638,05,11A232,11,40205,0015,3,1,0,00,29/10/2024,00,29/10/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9823
05,1024,020,1,639-2,1108638,05,11A232,11,40205,0046,4,1,0,00,29/10/2024,00,29/10/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9823
05,1024,020,1,639-2,1108638,05,11A232,11,40205,0103,2,1,0,00,29/10/2024,00,29/10/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,29/10/2024,00,29/10/2024,1,9823
05,1024,020,1,639-2,1108638,05,11A232,11,40205,0074,1,1,0,05,29/10/2024,05,29/10/2024,2,-,-, , , , , , ,-, , , ,-, ,05,29/10/2024,05,29/10/2024,1,0
05,1024,025,1,010-1,1109815,05,11A232,11,40218,0088,4,1,0,00,14/11/2024,00,14/11/2024,2,-,-,02,1, , ,02,01,-,02,00,00,-, ,00,14/11/2024,00,14/11/2024,1,11837
05,1024,025,1,010-1,1109815,05,11A232,11,40218,0005,3,1,0,00,06/11/2024,00,06/11/2024,2,-,-,04,1, , ,01,04,-,04,00,00,-, ,00,06/11/2024,00,06/11/2024,1,11837
05,1024,025,1,010-1,1109815,05,11A232,11,40218,0144,1,1,0,00,06/11/2024,00,06/11/2024,2,-,-,06,1, , ,02,02,-,06,00,00,-, ,00,06/11/2024,00,06/11/2024,1,11837
05,1024,025,1,010-1,1109815,05,11A232,11,40218,0095,2,1,0,00,11/11/2024,00,11/11/2024,2,-,-,03,1, , ,02,03,-,03,00,00,-, ,00,11/11/2024,00,11/11/2024,1,11837
05,1024,020,1,295-3,1107058,05,11A232,11,40224,0115,4,1,0,00,05/11/2024,00,05/11/2024,2,-,-,04,1, , ,04,04,-,04,00,00,-, ,00,05/11/2024,00,05/11/2024,1,7808
05,1024,020,1,295-3,1107058,05,11A232,11,40224,0047,2,1,0,00,05/11/2024,00,05/11/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,05/11/2024,00,05/11/2024,1,7808
05,1024,020,1,295-3,1107058,05,11A232,11,40224,0018,3,1,0,00,05/11/2024,00,05/11/2024,2,-,-,05,1, , ,01,05,-,05,00,00,-, ,00,05/11/2024,00,05/11/2024,1,7808
05,1024,020,1,295-3,1107058,05,11A232,11,40224,0103,1,1,0,00,15/11/2024,00,15/11/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,15/11/2024,00,15/11/2024,1,7808
05,1024,020,1,143-8,1105716,05,12A232,11,40227,0113,1,1,0,00,06/11/2024,00,06/11/2024,2,-,-,06,1, , ,04,04,-,06,00,00,-, ,00,06/11/2024,00,06/11/2024,1,7866
05,1024,020,1,143-8,1105716,05,12A232,11,40227,0014,4,1,0,00,08/11/2024,00,08/11/2024,2,-,-,03,1, , ,02,03,-,03,00,00,-, ,00,08/11/2024,00,08/11/2024,1,7866
05,1024,020,1,143-8,1105716,05,12A232,11,40227,0083,3,1,0,00,15/11/2024,00,15/11/2024,2,-,-,03,1, , ,01,03,-,03,00,00,-, ,15,15/11/2024,15,15/11/2024,1,0
05,1024,020,1,143-8,1105716,05,12A232,11,40227,0051,2,1,0,00,06/11/2024,00,06/11/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,06/11/2024,00,06/11/2024,1,7866
05,1024,020,1,637-3,1106700,05,12A232,11,40233,0030,3,1,0,00,28/10/2024,00,28/10/2024,2,-,-,03,1, , ,03,01,-,03,00,00,-, ,00,28/10/2024,00,28/10/2024,1,8516
05,1024,020,1,637-3,1106700,05,12A232,11,40233,0133,2,1,0,00,28/10/2024,00,28/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,28/10/2024,00,28/10/2024,1,8516
05,1024,020,1,637-3,1106700,05,12A232,11,40233,0093,1,1,0,00,28/10/2024,00,28/10/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,28/10/2024,00,28/10/2024,1,8516
05,1024,020,1,637-3,1106700,05,12A232,11,40233,0061,4,1,0,00,28/10/2024,00,28/10/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,28/10/2024,00,28/10/2024,1,8516
05,1024,020,1,064-1,1107286,05,12A232,11,40237,0116,3,1,0,00,03/11/2024,00,03/11/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,03/11/2024,00,03/11/2024,1,8368
05,1024,020,1,064-1,1107286,05,12A232,11,40237,0054,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,04/11/2024,00,04/11/2024,1,8368
05,1024,020,1,064-1,1107286,05,12A232,11,40237,0001,1,1,0,00,01/11/2024,00,01/11/2024,2,-,-,06,1, , ,03,01,-,06,00,00,-, ,00,01/11/2024,00,01/11/2024,1,8368
05,1024,020,1,064-1,1107286,05,12A232,11,40237,0081,2,1,0,00,01/11/2024,00,01/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,01/11/2024,00,01/11/2024,1,8368
13,1024,001,1,523-2,1200251,13,11A232,12,40087,0072,1,1,0,00,01/11/2024,00,01/11/2024,2,-,-,05,1, , ,02,02,-,05,00,00,-, ,00,01/11/2024,00,01/11/2024,1,6659
13,1024,001,1,523-2,1200251,13,11A232,12,40087,0098,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,04,1, , ,01,01,-,04,00,00,-, ,00,04/11/2024,00,04/11/2024,1,6659
13,1024,001,1,523-2,1200251,13,11A232,12,40087,0021,3,1,0,00,12/11/2024,00,12/11/2024,2,-,-,05,1, , ,02,01,-,05,00,00,-, ,00,12/11/2024,00,12/11/2024,1,6659
13,1024,001,1,523-2,1200251,13,11A232,12,40087,0122,2,1,0,00,01/11/2024,00,01/11/2024,2,-,-,03,1, , ,02,02,-,03,00,00,-, ,00,01/11/2024,00,01/11/2024,1,6659
13,1024,001,1,560-3,1200541,13,11A232,12,40090,0053,3,1,0,00,10/11/2024,00,10/11/2024,2,-,-,03,1, , ,03,01,-,03,00,00,-, ,00,10/11/2024,00,10/11/2024,1,5785
13,1024,001,1,560-3,1200541,13,11A232,12,40090,0082,1,1,0,00,11/11/2024,00,11/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,11/11/2024,00,11/11/2024,1,5785
13,1024,001,1,560-3,1200541,13,11A232,12,40090,0011,4,1,0,00,07/11/2024,00,07/11/2024,2,-,-,05,1, , ,01,02,-,05,00,00,-, ,00,07/11/2024,00,07/11/2024,1,5785
13,1024,001,1,560-3,1200541,13,11A232,12,40090,0123,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,03,1, , ,03,03,-,03,00,00,-, ,00,07/11/2024,00,07/11/2024,1,5785
13,1024,001,1,539-3,1200840,13,11A232,12,40094,0074,3,1,0,00,08/11/2024,00,08/11/2024,2,-,-,06,1, , ,02,01,-,06,00,00,-, ,00,08/11/2024,00,08/11/2024,1,5272
13,1024,001,1,539-3,1200840,13,11A232,12,40094,0152,2,1,0,00,08/11/2024,00,08/11/2024,2,-,-,03,1, , ,01,02,-,03,00,00,-, ,00,08/11/2024,00,08/11/2024,1,5272
13,1024,001,1,539-3,1200840,13,11A232,12,40094,0136,1,1,0,00,08/11/2024,00,08/11/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,08/11/2024,00,08/11/2024,1,5272
13,1024,001,1,539-3,1200840,13,11A232,12,40094,0011,4,1,0,00,29/10/2024,00,29/10/2024,2,-,-,07,1, , ,01,01,-,07,00,00,-, ,00,29/10/2024,00,29/10/2024,1,5272
13,1024,001,1,588-7,1201711,13,11A232,12,40100,0080,1,1,0,00,12/11/2024,00,12/11/2024,2,-,-,05,1, , ,01,02,-,05,00,00,-, ,00,12/11/2024,00,12/11/2024,1,6615
13,1024,001,1,588-7,1201711,13,11A232,12,40100,0009,3,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6615
13,1024,001,1,588-7,1201711,13,11A232,12,40100,0107,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6615
13,1024,001,1,588-7,1201711,13,11A232,12,40100,0056,4,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6615
13,1024,001,1,298-6,1200200,13,11A232,12,40104,0040,1,1,0,00,09/11/2024,00,09/11/2024,2,-,-,04,1, , ,02,03,-,04,00,00,-, ,00,09/11/2024,00,09/11/2024,1,7081
13,1024,001,1,298-6,1200200,13,11A232,12,40104,0059,2,1,0,00,01/11/2024,00,01/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,01/11/2024,00,01/11/2024,1,7081
13,1024,001,1,298-6,1200200,13,11A232,12,40104,0094,3,1,0,00,01/11/2024,00,01/11/2024,2,-,-,04,1, , ,01,03,-,04,00,00,-, ,00,01/11/2024,00,01/11/2024,1,7081
13,1024,001,1,298-6,1200200,13,11A232,12,40104,0025,4,1,0,00,01/11/2024,00,01/11/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,14,01/11/2024,14,01/11/2024,1,0
13,1024,001,1,356-0,1200318,13,11A232,12,40107,0116,2,1,0,00,04/11/2024,00,04/11/2024,2,-,-,05,1, , ,01,02,-,05,00,00,-, ,00,04/11/2024,00,04/11/2024,1,7883
13,1024,001,1,356-0,1200318,13,11A232,12,40107,0017,4,1,0,00,07/11/2024,00,07/11/2024,2,-,-,04,1, , ,01,02,-,04,00,00,-, ,00,07/11/2024,00,07/11/2024,1,7883
13,1024,001,1,356-0,1200318,13,11A232,12,40107,0011,3,1,0,00,11/11/2024,00,11/11/2024,2,-,-,05,1, , ,03,01,-,05,00,00,-, ,00,11/11/2024,00,11/11/2024,1,7883
13,1024,001,1,356-0,1200318,13,11A232,12,40107,0047,1,1,0,00,04/11/2024,00,04/11/2024,2,-,-,05,1, , ,01,04,-,05,00,00,-, ,00,04/11/2024,00,04/11/2024,1,7883
13,1024,001,1,465-8,1200636,13,11A232,12,40116,0100,4,1,0,00,08/11/2024,00,08/11/2024,2,-,-,03,1, , ,03,01,-,03,00,00,-, ,00,08/11/2024,00,08/11/2024,1,6761
13,1024,001,1,465-8,1200636,13,11A232,12,40116,0130,1,1,0,00,31/10/2024,00,31/10/2024,2,-,-,02,1, , ,02,02,-,02,00,00,-, ,00,31/10/2024,00,31/10/2024,1,6761
13,1024,001,1,465-8,1200636,13,11A232,12,40116,0076,3,1,0,00,31/10/2024,00,31/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,31/10/2024,00,31/10/2024,1,6761
13,1024,001,1,465-8,1200636,13,11A232,12,40116,0020,2,1,0,00,31/10/2024,00,31/10/2024,1,-,-,04,2,02,02,01,01,-,02,00,00,-, ,00,31/10/2024,00,31/10/2024,1,6761
13,1024,001,1,265-1,1200784,13,11A232,12,40120,0074,4,1,0,00,07/11/2024,00,07/11/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,07/11/2024,00,07/11/2024,1,5101
13,1024,001,1,265-1,1200784,13,11A232,12,40120,0116,3,1,0,00,14/11/2024,00,14/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,14/11/2024,00,14/11/2024,1,5101
13,1024,001,1,265-1,1200784,13,11A232,12,40120,0027,2,1,0,00,07/11/2024,00,07/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,07/11/2024,00,07/11/2024,1,5101
13,1024,001,1,265-1,1200784,13,11A232,12,40120,0002,1,1,0,00,15/11/2024,00,15/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,15/11/2024,00,15/11/2024,1,5101
13,1024,001,1,115-5,1200867,13,11A232,12,40122,0002,4,1,0,00,06/11/2024,00,06/11/2024,2,-,-,02,1, , ,01,02,-,02,00,00,-, ,00,06/11/2024,00,06/11/2024,1,6423
13,1024,001,1,115-5,1200867,13,11A232,12,40122,0157,3,1,0,00,06/11/2024,00,06/11/2024,2,-,-,03,1, , ,03,02,-,03,00,00,-, ,00,06/11/2024,00,06/11/2024,1,6423
13,1024,001,1,115-5,1200867,13,11A232,12,40122,0185,1,1,0,00,14/11/2024,00,14/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,14/11/2024,00,14/11/2024,1,6423
13,1024,001,1,115-5,1200867,13,11A232,12,40122,0087,2,1,0,00,06/11/2024,00,06/11/2024,2,-,-,04,1, , ,02,02,-,04,00,00,-, ,00,06/11/2024,00,06/11/2024,1,6423
13,1024,001,1,374-9,1200756,13,12A232,12,40148,0096,2,1,0,00,05/11/2024,00,05/11/2024,2,-,-,08,1, , ,08,05,-,08,00,00,-, ,00,05/11/2024,00,05/11/2024,1,6913
13,1024,001,1,374-9,1200756,13,12A232,12,40148,0056,4,1,0,00,11/11/2024,00,11/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,11/11/2024,00,11/11/2024,1,6913
13,1024,001,1,374-9,1200756,13,12A232,12,40148,0121,1,1,0,00,29/10/2024,00,29/10/2024,2,-,-,03,1, , ,01,01,-,03,00,00,-, ,00,29/10/2024,00,29/10/2024,1,6913
13,1024,001,1,374-9,1200756,13,12A232,12,40148,0009,3,1,0,00,11/11/2024,00,11/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,11/11/2024,00,11/11/2024,1,6913
13,1024,001,1,335-9,1201305,13,12A232,12,40156,0163,2,1,0,00,30/10/2024,00,30/10/2024,2,-,-,04,1, , ,02,01,-,04,00,00,-, ,00,30/10/2024,00,30/10/2024,1,6090
13,1024,001,1,335-9,1201305,13,12A232,12,40156,0110,3,1,0,00,06/11/2024,00,06/11/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,06/11/2024,00,06/11/2024,1,6090
13,1024,001,1,335-9,1201305,13,12A232,12,40156,0188,1,1,0,00,12/11/2024,00,12/11/2024,2,-,-,04,1, , ,04,03,-,04,00,00,-, ,00,12/11/2024,00,12/11/2024,1,6090
13,1024,001,1,335-9,1201305,13,12A232,12,40156,0034,4,1,0,00,04/11/2024,00,04/11/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,04/11/2024,00,04/11/2024,1,6090
13,1024,001,1,031-6,1201447,13,12A232,12,40159,0021,4,1,0,00,28/10/2024,00,28/10/2024,2,-,-,02,1, , ,01,01,-,02,00,00,-, ,00,28/10/2024,00,28/10/2024,1,4370
13,1024,001,1,031-6,1201447,13,12A232,12,40159,0054,2,1,0,00,28/10/2024,00,28/10/2024,2,-,-,01, , , ,01,01,-,01,00,00,-, ,00,28/10/2024,00,28/10/2024,1,4370
