R_DEF_MOD,PER,N_ENT,FOL,ENT,CON,V_SEL,N_HOG,H_MUD,N_REN,NOM,C_RES,PAR,SEX,EDA,F_NAC,ALF,I_NIV,I_ANIO,A_ESC,E_CON,C_ACT,OCU,A_ECO,POS,I_PER,ING,TIPO,ELEGIDO,FACTOR,FAC_MOD
14,1023,3,13A224,02,40088,1,1,0,04,-,1,3,1,07,06/09/2016,2,02,1,1, , , , , , , ,1, ,9016,0
14,1023,3,13A224,02,40088,1,1,0,02,-,1,2,2,39,29/06/1984,1,02,6,2,1,07, , , , , ,1, ,9016,0
14,1023,3,13A224,02,40088,1,1,0,01,-,1,1,1,42,30/04/1981,1,02,6,2,1,01,5,5,3,1,999999,1, ,9016,0
00,1023,3,13A224,02,40088,3,1,0,04,-,1,3,1,02,11/05/2021, , , , , , , , , , , ,1, ,9016,0
00,1023,3,13A224,02,40088,3,1,0,02,-,1,2,2,40,06/05/1983,1,07,4,2,5,07, , , , , ,1, ,9016,0
14,1023,3,13A224,02,40088,1,1,0,03,-,1,3,1,08,03/01/2015,2,02,2,1, , , , , , , ,1, ,9016,0
00,1023,3,13A224,02,40088,4,1,0,02,-,1,2,2,42,29/08/1981,1,07,5,2,5,01,4,4,1,1,005000,1,1,9016,27515
00,1023,3,13A224,02,40088,4,1,0,04,-,1,3,2,15,10/10/2008,1,03,3,1,6,06, , , , , ,1, ,9016,0
00,1023,3,13A224,02,40088,3,1,0,01,-,1,1,1,42,14/10/1980,1,07,4,2,5,10, , , , , ,1,1,9016,18344
00,1023,3,13A224,02,40088,3,1,0,03,-,1,3,1,06,29/06/2017,2,01,2,1, , , , , , , ,1, ,9016,0
00,1023,7,11A218,02,40124,4,1,0,02,-,1,3,2,13,18/04/2010,1,02,6,1,6,06, , , , , ,1, ,8599,0
00,1023,7,11A218,02,40124,3,1,1,01,-,1,1,2,49,13/07/1974,1,03,3,2,1,07, , , , , ,1,1,8599,17318
00,1023,7,11A218,02,40124,4,1,0,03,-,1,3,1,06,06/10/2017,2,01,1,1, , , , , , , ,1, ,8599,0
00,1023,7,11A218,02,40124,3,1,1,02,-,1,3,2,30,13/05/1993,1,04,2,2,6,01,5,5,3,1,002000,1, ,8599,0
00,1023,7,11A218,02,40124,4,1,0,01,-,1,1,2,34,20/12/1988,1,03,3,2,6,01,5,5,3,1,999999,1,1,8599,8659
00,1023,7,13A218,02,40161,3,1,0,01,-,1,1,1,47,12/10/1976,1,07,5,2,6,01,1,5,3,2,999999,1,1,9571,19473
00,1023,7,13A218,02,40161,4,1,0,02,-,1,2,2,43,15/09/1980,1,04,3,2,1,01,3,4,3,1,999999,1,1,9571,9736
00,1023,7,13A218,02,40161,2,1,0,01,-,1,1,2,44,26/05/1979,1,03,3,2,6,01,7,2,3,1,002500,1,1,9571,38946
00,1023,6,13A218,02,40161,4,1,0,01,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,7,13A218,02,40161,3,1,0,05,-,1,3,1,10,27/12/2012,1,00, ,1, , , , , , , ,1, ,9571,0
00,1023,7,13A218,02,40161,3,1,0,04,-,1,3,1,13,25/03/2010,2,00, ,2,6,09, , , , , ,1, ,9571,0
00,1023,7,13A218,02,40161,3,1,0,02,-,1,2,2,38,05/12/1984,1,07,5,2,5,01,1,5,3,2,999999,1, ,9571,0
00,1023,7,13A218,02,40161,4,1,0,04,-,1,3,1,09,15/03/2014,1,02,2,1, , , , , , , ,1, ,9571,0
00,1023,5,13A218,02,40161,1,1,0,02,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,7,13A218,02,40161,3,1,0,03,-,1,3,1,14,21/05/2009,1,02,6,1,6,06, , , , , ,1, ,9571,0
00,1023,7,13A218,02,40161,2,1,0,02,-,1,6,1,36,02/12/1986,1,03,3,2,3,01,7,3,3,1,999999,1, ,9571,0
00,1023,7,13A218,02,40161,4,1,0,03,-,1,3,1,13,15/01/2010,1,03,1,1,6,06, , , , , ,1, ,9571,0
00,1023,7,13A218,02,40161,1,1,0,01,-,1,1,1,74,03/04/1949,1,02,6,2,4,09, , , , , ,1, ,9571,0
00,1023,7,13A218,02,40161,1,1,0,03,-,1,3,1,39,17/06/1984,1,08,1,2,2,01,5,6,2,1,004000,1,1,9571,29209
00,1023,7,13A218,02,40161,2,1,0,04,-,1,3,2,24,18/11/1998,1,07,4,2,6,01,7,2,3,1,999999,1, ,9571,0
00,1023,7,13A218,02,40161,1,1,0,04,-,1,3,1,41,04/04/1982,1,07,4,2,6,01,1,2,3,1,004000,1, ,9571,0
00,1023,7,13A218,02,40161,2,1,0,03,-,1,3,2,19,05/10/2004,1,03,3,2,6,04, , , , , ,1, ,9571,0
00,1023,6,12B211,02,40191,2,1,0,01,-,1,1,1,31,09/09/1992,1,00, ,2,6,07, , , , , ,1,1,5256,5323
00,1023,5,12B211,02,40191,4,1,0,02,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,6,12B211,02,40191,4,1,0,01,-,1,1,1,69,09/07/1954,1,07,5,2,5,08, , , , , ,1,1,5256,10647
00,1023,6,12B211,02,40191,1,1,0,01,-,1,1,1,57,12/03/1966,1,03,3,2,5,01,7,5,1,1,999999,1, ,5256,0
00,1023,5,12B211,02,40191,1,1,0,04,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,6,12B211,02,40191,1,1,0,02,-,1,2,2,60,27/06/1963,1,04,3,2,5,07, , , , , ,1,1,5256,10647
00,1023,5,12B211,02,40191,1,1,0,03,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,6,12B211,02,40191,4,1,0,03,-,1,3,1,25,23/04/1998,1,07,5,1,6,06, , , , , ,1, ,5256,0
00,1023,2,12A225,02,40214,2,1,0,02,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,2,12A225,02,40214,3,1,0,05,-,1,3,2,01,20/03/2022, , , , , , , , , , , ,1, ,7741,0
00,1023,2,12A225,02,40214,2,1,0,01,-,1,1,2,71,23/12/1951,1,02,6,2,4,01,4,5,2,1,999999,1,1,7741,7840
00,1023,2,12A225,02,40214,3,1,0,04,-,1,3,2,01,20/03/2022, , , , , , , , , , , ,1, ,7741,0
00,1023,2,12A225,02,40214,3,1,0,01,-,1,1,1,44,14/10/1979,1,07,5,2,5,01,1,2,3,2,999999,1,1,7741,15680
00,1023,2,12A225,02,40214,3,1,0,02,-,1,2,2,42,01/09/1981,1,08,2,2,5,07, , , , , ,1, ,7741,0
00,1023,2,12A225,02,40214,3,1,0,03,-,1,3,1,09,02/06/2014,1,02,3,1, , , , , , , ,1, ,7741,0
00,1023,2,12A225,02,40214,3,1,0,06,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,2,11A225,02,40218,3,1,0,03,-,1,4,2,74,19/04/1949,1,02,1,2,4,07, , , , , ,1, ,3791,0
00,1023,2,11A225,02,40218,3,1,0,05,-,1,7,1,40,09/11/1982,1,04,3,2,6,01,5,5,3,1,999999,1, ,3791,0
00,1023,2,11A225,02,40218,3,1,0,02,-,1,2,2,51,23/04/1972,1,03,3,2,5,01,7,2,3,1,003500,1, ,3791,0
00,1023,2,11A225,02,40218,3,1,0,10,-,1,3,2,31,23/03/1992,1,04,3,2,5,01,3,5,3,1,999999,1, ,3791,0
00,1023,2,11A225,02,40218,3,1,0,04,-,1,3,1,29,07/05/1994,1,04,3,2,6,01,7,3,2,1,999999,1, ,3791,0
00,1023,2,11A225,02,40218,3,1,0,09,-,1,8,2,24,30/06/1999,1,03,3,2,6,01,4,4,3,1,999999,1, ,3791,0
00,1023,2,11A225,02,40218,3,1,0,06,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,2,11A225,02,40218,3,1,0,08,-,1,5,1,04,11/11/2018, , , , , , , , , , , ,1, ,3791,0
00,1023,2,11A225,02,40218,3,1,0,01,-,1,1,1,47,08/04/1976,1,03,3,2,5,01,7,2,4,1,006000,1,1,3791,30539
00,1023,2,11A225,02,40218,4,1,0,01,-,1,1,1,70,23/11/1952,1,02,6,2,4,01,5,5,2,1,999999,1,1,3791,7635
00,1023,2,11A225,02,40218,3,1,0,07,-,1,7,2,19,25/09/2004,1,03,3,1,6,06, , , , , ,1, ,3791,0
00,1023,2,11A225,02,40218,4,1,0,02,-,1,3,1,41,24/07/1982,1,02,6,2,6,01,5,5,3,1,999999,1, ,3791,0
00,1023,6,11B211,02,40255,1,1,1,02,-,1,2,2,48,19/10/1974,1,03,3,2,1,01,7,2,3,1,002700,1, ,5897,0
00,1023,6,11B211,02,40255,1,1,1,01,-,1,1,1,38,18/05/1985,1,03,3,2,1,01,7,2,3,1,002800,1,1,5897,11876
00,1023,6,11B211,02,40255,2,1,0,01,-,1,1,2,76,30/06/1947,1,02,3,2,5,09, , , , , ,1, ,5897,0
00,1023,6,11B211,02,40255,3,1,2,01,-,1,1,1,68,08/07/1955,1,00, ,2,4,07, , , , , ,1,1,5897,5938
00,1023,6,11B211,02,40255,2,1,0,04,-,1,5,1,19,30/06/2004,1,03,3,2,6,10, , , , , ,1, ,5897,0
00,1023,6,11B211,02,40255,2,1,0,02,-,1,2,1,72,14/12/1950,1,03,3,2,5,08, , , , , ,1,1,5897,23753
00,1023,6,11B211,02,40255,2,1,0,03,-,1,3,1,41,30/06/1982,1,00, ,2,6,10, , , , , ,1, ,5897,0
00,1023,8,11A217,02,40313,1,1,0,01,-,1,1,1,37,28/11/1985,1,02,6,2,2,01,5,4,3,1,999999,1,1,6792,6839
00,1023,8,11A217,02,40313,3,1,1,01,-,1,1,2,31,30/06/1992,1,03,3,2,6,01,7,2,3,1,999999,1,1,6792,6839
00,1023,4,13A223,02,40336,1,1,0,01,-,1,1,1,39,05/04/1984,1,07,3,2,5,01,1,5,3,2,015000,1,1,7282,14815
00,1023,2,13A223,02,40336,4,1,0,02,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,4,13A223,02,40336,4,1,0,01,-,1,1,1,33,23/04/1990,1,04,3,1,5,01,2,2,3,1,999999,1,1,7282,7407
00,1023,2,13A223,02,40336,4,1,0,03,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,4,13A223,02,40336,3,1,0,01,-,1,1,2,57,11/12/1965,1,07,4,2,6,01,1,7,3,2,999999,1,1,7282,7407
00,1023,4,13A223,02,40336,2,1,0,02,-,1,3,2,27,11/10/1996,1,07,5,2,6,01,3,3,3,2,030000,1, ,7282,0
00,1023,4,13A223,02,40336,2,1,0,01,-,1,1,2,57,07/01/1966,1,07,5,2,6,01,1,5,3,2,040000,1,1,7282,14815
00,1023,4,13A223,02,40336,1,1,0,02,-,1,2,2,37,20/09/1986,1,07,3,2,5,01,1,4,3,2,014000,1, ,7282,0
00,1023,4,11A223,02,40368,1,1,0,04,-,1,3,2,24,30/06/1999,1,04,3,1,6,06, , , , , ,1, ,6364,0
00,1023,4,11A223,02,40368,3,1,0,01,-,1,1,2,67,15/01/1956,1,03,3,2,6,08, , , , , ,1,1,6364,6408
00,1023,4,11A223,02,40368,2,1,0,02,-,1,2,2,60,28/12/1962,1,02,3,2,5,07, , , , , ,1,1,6364,12817
00,1023,4,11A223,02,40368,1,1,0,01,-,1,1,2,48,30/06/1975,1,07,5,2,5,01,3,5,2,1,999999,1, ,6364,0
00,1023,4,11A223,02,40368,1,1,0,02,-,1,2,1,46,30/06/1977,1,02,6,2,5,01,5,5,2,1,999999,1,1,6364,19225
00,1023,4,11A223,02,40368,2,1,0,01,-,1,1,1,63,23/06/1960,1,02,6,2,5,01,5,5,5,1,004000,1, ,6364,0
00,1023,2,11A223,02,40368,1,1,0,03,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,4,11A223,02,40368,4,1,0,01,-,1,1,1,49,04/02/1974,1,07,4,2,5,01,4,4,1,1,999999,1, ,6364,0
00,1023,4,11A223,02,40368,4,1,0,04,-,1,3,1,13,23/03/2010,1,02,6,1,6,06, , , , , ,1, ,6364,0
00,1023,4,11A223,02,40368,4,1,0,02,-,1,2,2,45,16/02/1978,1,07,4,2,5,07, , , , , ,1,1,6364,12817
00,1023,4,11A223,02,40368,4,1,0,03,-,1,3,1,17,02/05/2006,1,04,2,1,6,06, , , , , ,1, ,6364,0
00,1023,8,12A217,02,40375,1,1,0,02,-,1,2,2,40,05/02/1983,1,07,5,2,5,07, , , , , ,1, ,6341,0
00,1023,8,12A217,02,40375,4,1,0,01,-,1,1,1,85,04/02/1938,1,02,6,2,4,08, , , , , ,1,1,6341,6422
00,1023,8,12A217,02,40375,1,1,0,01,-,1,1,1,36,10/06/1987,1,07,2,2,5,01,5,5,3,1,003000,1,1,6341,12845
00,1023,1,12A226,02,40377,2,1,0,02,-,1,2,2,39,27/12/1983,1,07,4,2,5,01,4,4,3,2,999999,1,1,5944,12041
00,1023,1,12A226,02,40377,2,1,0,01,-,1,1,1,40,27/03/1983,1,04,3,2,5,01,4,4,3,1,999999,1, ,5944,0
15,1023,1,12A226,02,40377,3,1,0,04,-,1,3,1,12,30/06/2011,1,02,6,1,6,06, , , , , ,1, ,5944,0
00,1023,1,12A226,02,40377,1,1,0,01,-,1,1,2,82,30/06/1941,1,99, ,2,4,07, , , , , ,1, ,5944,0
00,1023,1,12A226,02,40377,4,1,0,04,-,1,7,1,25,30/06/1998,1,04,1,2,6,01,7,5,3,1,003000,1, ,5944,0
00,1023,1,12A226,02,40377,4,1,0,03,-,1,7,2,27,30/06/1996,1,04,3,2,6,01,3,5,3,2,003000,1,1,5944,30102
00,1023,1,12A226,02,40377,2,1,0,03,-,1,3,2,11,28/01/2012,1,02,5,1, , , , , , , ,1, ,5944,0
00,1023,1,12A226,02,40377,2,1,0,05,-,1,3,2,16,30/06/2007,1,03,3,2,6,01,5,5,2,1,999999,1, ,5944,0
00,1023,1,12A226,02,40377,2,1,0,04,-,1,3,1,04,30/06/2019, , , , , , , , , , , ,1, ,5944,0
00,1023,1,12A226,02,40377,4,1,0,05,-,1,7,1,23,13/08/2000,1,04,1,2,6,01,4,4,3,1,999999,1, ,5944,0
15,1023,1,12A226,02,40377,3,1,0,05,-,1,3,1,07,30/06/2016,2,02,1,1, , , , , , , ,1, ,5944,0
15,1023,1,12A226,02,40377,3,1,0,03,-,1,4,2,58,29/08/1965,1,02,6,2,6,07, , , , , ,1, ,5944,0
00,1023,1,12A226,02,40377,4,1,0,01,-,1,1,1,73,13/01/1950,1,02,4,2,1,01,7,5,3,1,003000,1, ,5944,0
00,1023,1,12A226,02,40377,4,1,0,02,-,1,2,2,62,12/09/1961,1,02,6,2,1,07, , , , , ,1, ,5944,0
00,1023,1,12A226,02,40377,1,1,0,02,-,1,3,1,55,01/01/1968,1,03,3,2,6,01,7,2,3,1,002100,1,1,5944,12041
15,1023,1,12A226,02,40377,3,1,0,02,-,1,2,2,34,15/10/1989,1,02,6,2,5,07, , , , , ,1, ,5944,0
15,1023,1,12A226,02,40377,3,1,0,01,-,1,1,1,40,08/10/1983,1,03,3,2,5,01,5,5,3,1,999999,1, ,5944,0
00,1023,5,12B212,02,40382,2,1,0,03,-,1,3,1,34,09/06/1989,1,07,4,2,6,01,4,6,3,1,999999,1, ,7389,0
00,1023,5,12B212,02,40382,4,1,0,02,-,1,2,2,36,24/03/1987,1,08,2,2,1,01,1,5,2,1,004000,1, ,7389,0
00,1023,5,12B212,02,40382,4,1,0,04,-,1,3,2,03,12/04/2020, , , , , , , , , , , ,1, ,7389,0
00,1023,5,12B212,02,40382,4,1,0,01,-,1,1,1,37,14/02/1986,1,07,4,2,1,01,1,2,3,1,010000,1,1,7389,14969
00,1023,5,12B212,02,40382,4,1,0,03,-,1,3,2,05,17/10/2017,2,01,1,1, , , , , , , ,1, ,7389,0
00,1023,5,12B212,02,40382,1,1,0,01,-,1,1,2,50,30/06/1973,1,07,4,2,6,01,1,5,1,1,999999,1,1,7389,7484
00,1023,5,12B212,02,40382,2,1,0,02,-,1,2,2,59,05/12/1963,1,03,3,2,5,07, , , , , ,1,1,7389,22453
00,1023,5,12B212,02,40382,2,1,0,01,-,1,1,1,65,04/12/1957,1,07,4,2,5,08, , , , , ,1, ,7389,0
00,1023,7,12A218,03,40082,4,1,0,03,-,1,3,1,16,11/02/2007,1,03,3,1,6,06, , , , , ,1, ,10268,0
00,1023,7,12A218,03,40082,1,1,0,01,-,1,1,1,56,14/10/1966,1,03,2,2,5,01,5,5,3,2,999999,1, ,10268,0
00,1023,7,12A218,03,40082,1,1,0,03,-,1,3,2,18,12/02/2005,1,04,2,1,6,06, , , , , ,1, ,10268,0
00,1023,7,12A218,03,40082,4,1,0,01,-,1,1,2,38,05/10/1985,1,03,3,2,6,01,4,4,2,1,001500,1,1,10268,20801
00,1023,7,12A218,03,40082,4,1,0,02,-,1,3,1,19,16/08/2004,1,04,2,1,6,06, , , , , ,1, ,10268,0
00,1023,7,12A218,03,40082,1,1,0,04,-,1,3,1,28,22/12/1994,1,07,4,2,6,01,1,5,3,2,999999,1, ,10268,0
00,1023,7,12A218,03,40082,3,1,0,02,-,1,3,1,12,16/07/2011,1,02,5,1,6,06, , , , , ,1, ,10268,0
00,1023,7,12A218,03,40082,3,1,0,01,-,1,1,2,37,17/09/1986,1,04,3,2,6,01,5,5,3,2,999999,1,1,10268,10400
00,1023,7,12A218,03,40082,1,1,0,02,-,1,2,2,54,12/08/1969,1,03,2,2,5,07, , , , , ,1,1,10268,41601
00,1023,7,12A218,03,40082,3,1,0,03,-,1,3,2,10,10/05/2013,1,02,3,1, , , , , , , ,1, ,10268,0
00,1023,3,12A224,03,40132,4,1,0,03,-,1,3,1,22,23/10/2000,1,04,3,1,6,06, , , , , ,1,1,11336,45928
00,1023,3,12A224,03,40132,4,1,0,02,-,1,2,2,40,16/04/1983,1,03,3,2,1,07, , , , , ,1, ,11336,0
00,1023,3,12A224,03,40132,1,1,0,01,-,1,1,1,32,22/02/1991,1,07,5,2,6,01,4,4,3,2,003000,1,1,11336,11482
00,1023,3,12A224,03,40132,2,1,0,02,-,1,2,2,39,09/08/1984,1,07,5,2,1,01,5,1,3,2,008000,1,1,11336,22964
00,1023,3,12A224,03,40132,4,1,0,06,-,1,3,2,07,07/12/2015,1,02,2,1, , , , , , , ,1, ,11336,0
00,1023,3,12A224,03,40132,3,1,0,01,-,1,1,1,52,30/12/1970,1,02,6,2,5,01,5,5,2,3,010000,1,1,11336,34446
00,1023,3,12A224,03,40132,4,1,0,05,-,1,3,1,14,26/01/2009,1,03,3,1,6,06, , , , , ,1, ,11336,0
00,1023,3,12A224,03,40132,4,1,0,04,-,1,3,1,22,22/10/2000,1,07,2,1,6,06, , , , , ,1, ,11336,0
00,1023,3,12A224,03,40132,3,1,0,02,-,1,2,2,51,13/07/1972,1,02,6,2,5,07, , , , , ,1, ,11336,0
00,1023,3,12A224,03,40132,3,1,0,03,-,1,3,1,20,09/12/2002,1,07,3,1,6,06, , , , , ,1, ,11336,0
00,1023,3,12A224,03,40132,4,1,0,01,-,1,1,1,44,15/03/1979,1,02,6,2,1,01,7,3,2,1,002500,1, ,11336,0
00,1023,3,12A224,03,40132,2,1,0,01,-,1,1,1,27,13/09/1996,1,04,2,2,1,01,5,1,3,2,008000,1, ,11336,0
00,1023,5,11B212,03,40192,4,1,0,01,-,1,1,2,38,27/02/1985,1,07,5,2,6,01,1,5,3,2,013000,1,1,23290,23454
00,1023,5,11B212,03,40192,2,1,0,02,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,5,11B212,03,40192,3,1,0,01,-,1,1,1,48,08/10/1975,1,07,5,2,5,01,1,7,3,2,999999,1, ,23290,0
00,1023,5,11B212,03,40192,1,1,1,01,-,1,1,2,23,02/12/1999,1,04,2,2,1,01,5,5,3,1,001500,1,1,23290,46908
00,1023,5,11B212,03,40192,3,1,0,02,-,1,4,2,67,01/09/1956,2,00, ,2,4,07, , , , , ,1, ,23290,0
00,1023,5,11B212,03,40192,1,1,1,02,-,1,2,1,24,11/10/1999,1,03,3,2,1,01,5,5,3,1,001500,1, ,23290,0
00,1023,5,11B212,03,40192,4,1,0,03,-,1,3,1,12,02/09/2011,1,02,5,1,6,06, , , , , ,1, ,23290,0
00,1023,5,11B212,03,40192,2,1,0,01,-,1,1,2,22,18/09/2001,1,07,2,1,6,06, , , , , ,1,1,23290,23454
00,1023,5,11B212,03,40192,3,1,0,03,-,1,2,2,39,25/07/1984,1,07,5,2,5,01,1,7,3,2,999999,1,1,23290,93815
00,1023,5,11B212,03,40192,3,1,0,04,-,1,7,2,50,17/06/1973,1,04,3,2,6,07, , , , , ,1, ,23290,0
00,1023,5,11B212,03,40192,4,1,0,02,-,1,3,1,17,16/05/2006,1,04,1,1,6,06, , , , , ,1, ,23290,0
00,1023,2,12A225,03,40242,3,1,0,01,-,1,1,2,64,30/12/1958,1,06,3,2,2,08, , , , , ,1, ,7844,0
00,1023,2,12A225,03,40242,3,1,0,02,-,1,3,1,42,13/08/1981,1,06,3,2,6,01,5,5,3,2,002200,1,1,7844,15890
00,1023,2,12A225,03,40242,4,1,0,01,-,1,1,1,41,12/07/1982,1,07,4,2,5,01,2,4,3,2,999999,1, ,7844,0
00,1023,2,12A225,03,40242,4,1,0,02,-,1,2,2,39,21/09/1984,1,04,3,2,5,07, , , , , ,1, ,7844,0
00,1023,2,12A225,03,40242,4,1,0,03,-,1,3,1,18,22/02/2005,1,04,3,1,6,06, , , , , ,1,1,7844,23835
00,1023,2,12A225,03,40242,2,1,0,02,-,1,3,1,55,10/03/1968,1,03,3,2,6,01,5,5,2,1,001000,1, ,7844,0
00,1023,2,12A225,03,40242,2,1,0,03,-,1,3,1,51,12/03/1972,1,02,6,2,6,01,5,5,2,1,001000,1, ,7844,0
00,1023,2,12A225,03,40242,1,1,0,02,-,1,2,2,64,05/10/1958,1,06,1,2,5,07, , , , , ,1,1,7844,15890
00,1023,2,12A225,03,40242,2,1,0,01,-,1,1,2,70,28/01/1953,1,03,3,2,6,07, , , , , ,1, ,7844,0
00,1023,2,12A225,03,40242,2,1,0,05,-,1,5,1,20,14/06/2003,1,04,1,2,6,01,7,2,3,1,002000,1,1,7844,39725
00,1023,2,12A225,03,40242,4,1,0,04,-,1,3,2,12,11/10/2011,1,02,6,1,6,06, , , , , ,1, ,7844,0
00,1023,2,12A225,03,40242,4,1,0,05,-,1,3,1,02,27/10/2020, , , , , , , , , , , ,1, ,7844,0
00,1023,2,12A225,03,40242,2,1,0,04,-,1,3,2,45,21/05/1978,1,06,3,2,6,01,5,5,3,1,002000,1, ,7844,0
00,1023,2,12A225,03,40242,1,1,0,01,-,1,1,1,71,11/11/1951,1,07,5,2,5,08, , , , , ,1, ,7844,0
00,1023,6,12B211,03,40249,2,1,0,01,-,1,1,1,22,06/08/2001,1,04,3,2,5,01,7,3,2,1,005000,1,1,7924,16051
00,1023,6,12B211,03,40249,4,1,0,04,-,1,3,2,16,15/05/2007,1,03,3,1,6,06, , , , , ,1, ,7924,0
00,1023,6,12B211,03,40249,2,1,0,02,-,1,2,2,23,30/11/1999,1,07,2,1,6,07, , , , , ,1, ,7924,0
00,1023,6,12B211,03,40249,3,1,1,04,-,3,7,2,27,13/03/1996,1,03,3,2,6,07, , , , , ,1, ,7924,0
00,1023,6,12B211,03,40249,1,1,2,01,-,1,1,1,21,13/02/2002,1,07,3,1,6,01,5,5,2,1,002000,1,1,7924,8025
00,1023,6,12B211,03,40249,4,1,0,03,-,1,3,2,18,26/01/2005,1,04,3,1,6,06, , , , , ,1, ,7924,0
00,1023,6,12B211,03,40249,4,1,0,01,-,1,1,1,42,26/08/1981,1,03,3,2,5,01,5,5,2,1,001000,1,1,7924,24076
00,1023,6,12B211,03,40249,3,1,1,03,-,3,7,2,54,04/05/1969,1,07,3,2,1,01,4,4,2,3,999999,1, ,7924,0
00,1023,6,12B211,03,40249,3,1,1,02,-,3,4,1,53,12/08/1970,1,03,3,2,1,08, , , , , ,1, ,7924,0
00,1023,6,12B211,03,40249,4,1,0,02,-,1,2,2,46,17/12/1976,1,04,3,2,5,01,7,2,2,1,001000,1, ,7924,0
00,1023,6,12B211,03,40249,3,1,1,01,-,1,1,1,34,24/12/1988,1,03,3,2,6,01,5,7,3,2,014000,1,1,7924,32102
00,1023,1,11A226,03,40270,1,1,0,04,-,1,3,1,02,05/10/2021, , , , , , , , , , , ,1, ,7112,0
00,1023,1,11A226,03,40270,1,1,0,01,-,1,1,1,24,18/01/1999,1,04,3,2,1,01,1,5,2,1,999999,1, ,7112,0
00,1023,1,11A226,03,40270,1,1,0,03,-,1,3,1,05,30/01/2018,2,01,2,1, , , , , , , ,1, ,7112,0
00,1023,1,11A226,03,40270,4,1,0,01,-,1,1,2,38,05/11/1984,1,03,3,2,1,01,5,5,3,1,999999,1,1,7112,14323
00,1023,1,11A226,03,40270,4,1,0,02,-,1,2,1,39,15/09/1984,1,03,3,2,1,01,7,2,2,1,999999,1, ,7112,0
00,1023,1,11A226,03,40270,4,1,0,04,-,1,3,2,09,17/07/2014,1,02,3,1, , , , , , , ,1, ,7112,0
00,1023,1,11A226,03,40270,3,1,0,01,-,1,1,2,73,13/01/1950,1,02,6,2,6,07, , , , , ,1,1,7112,7161
00,1023,1,11A226,03,40270,2,1,0,01,-,1,1,1,47,14/04/1976,1,04,3,2,6,01,5,5,3,2,999999,1,1,7112,7161
00,1023,1,11A226,03,40270,4,1,0,03,-,1,3,1,14,31/12/2008,1,03,3,1,6,06, , , , , ,1, ,7112,0
00,1023,1,11A226,03,40270,1,1,0,02,-,1,2,2,24,27/09/1999,1,03,3,2,1,01,5,5,3,1,999999,1,1,7112,14323
00,1023,4,13A223,03,40290,2,1,0,01,-,1,1,1,50,15/05/1973,1,04,3,2,5,01,7,2,2,3,999999,1, ,11679,0
00,1023,4,13A223,03,40290,2,1,0,02,-,1,2,2,50,15/12/1972,1,07,2,2,5,01,6,2,2,1,999999,1,1,11679,23761
00,1023,4,13A223,03,40290,4,1,0,01,-,1,1,2,66,05/12/1956,1,07,4,2,1,08, , , , , ,1, ,11679,0
00,1023,4,13A223,03,40290,4,1,0,02,-,1,2,1,61,07/10/1962,1,07,5,2,1,01,1,7,3,2,999999,1,1,11679,23761
00,1023,4,13A223,03,40290,3,1,0,01,-,1,1,2,85,26/11/1937,1,02,3,2,4,08, , , , , ,1,1,11679,11880
00,1023,8,12A217,03,40295,4,1,0,03,-,1,7,1,28,03/05/1995,1,03,3,2,6,01,5,5,3,2,002200,1, ,7742,0
00,1023,2,12A217,03,40295,4,1,0,02,-,2, , , , , , , , , , , , , , , ,1, ,0,0
00,1023,8,12A217,03,40295,1,1,0,02,-,1,2,2,57,14/10/1965,1,03,3,2,5,07, , , , , ,1, ,7742,0
00,1023,8,12A217,03,40295,1,1,0,01,-,1,1,1,73,13/11/1949,1,07,4,2,5,08, , , , , ,1, ,7742,0
00,1023,8,12A217,03,40295,4,1,0,01,-,1,1,1,64,15/12/1958,1,03,3,2,6,01,5,5,3,1,001800,1,1,7742,15682
00,1023,8,12A217,03,40295,1,1,0,03,-,1,3,1,31,09/06/1992,1,07,4,2,6,01,1,7,3,2,004500,1,1,7742,23523
00,1023,8,12A217,03,40295,3,1,1,01,-,1,1,1,38,22/01/1985,1,07,4,2,6,01,5,5,2,1,001000,1,1,7742,7841
00,1023,8,12A217,03,40295,2,1,0,01,-,1,1,1,70,28/03/1953,1,02,6,2,4,01,5,5,2,1,000600,1,1,7742,7841
00,1023,5,13B212,03,40304,4,1,0,03,-,1,3,2,27,08/08/1996,1,08,1,1,6,06, , , , , ,1, ,9327,0
00,1023,5,13B212,03,40304,4,1,0,01,-,1,1,2,55,06/01/1968,1,03,3,2,6,01,4,4,2,2,999999,1,1,9327,28465
